row,age,gender,device,rank,audiences_id,placement_id,partner_id,page_id,advertiser_id,referrals,revenue,gross_revenue,referral_value,partner_revenue
42,*-15.0,m,desktop,3,2757790649730924615,2751931060191625218,2774111280650125415,2774111280650125415,2179318766088516042,1,3.742300033569336,3.742300033569336,0.0,1.7776000499725342
43,*-15.0,m,desktop,1,2814556811588599815,2751931060191625218,2774111280650125415,2774111280650125415,2358520418178734473,37,61.375,61.375,0.0,29.1531001329422
44,*-15.0,m,desktop,1,2757790649730924615,2751931060191625218,2774111280650125415,2774111280650125415,2179318766088516042,28,94.70879971981049,94.70879971981049,0.0,44.9868001639843
45,*-15.0,m,desktop,1,2585611389411531087,2751931060191625218,2774111280650125415,2774111280650125415,2045379072644613984,9,26.714900016784668,26.714900016784668,0.0,12.68970000743866
46,*-15.0,m,desktop,3,2585611389411531087,2751931060191625218,2774111280650125415,2774111280650125415,2045379072644613984,4,14.708799839019775,14.708799839019775,0.0,6.986700057983398
47,*-15.0,m,desktop,4,2585611389411531087,2751931060191625218,2774111280650125415,2774111280650125415,2045379072644613984,1,3.785399913787842,3.785399913787842,0.0,1.7980999946594238
48,*-15.0,m,desktop,1,2758622529066500098,2751931060191625218,2774111280650125415,2774111280650125415,2325853515400671314,10,17.996099948883057,17.996099948883057,0.0,8.548099935054779
49,*-15.0,m,desktop,3,2758622529066500098,2751931060191625218,2774111280650125415,2774111280650125415,2325853515400671314,1,1.9375,1.9375,0.0,0.9203000068664551
50,*-15.0,m,desktop,4,2758622529066500098,2751931060191625218,2774111280650125415,2774111280650125415,2325853515400671314,1,1.5995999574661255,1.5995999574661255,0.0,0.7598000168800354
51,*-15.0,m,desktop,1,2591629076679931667,2751931060191625218,2774111280650125415,2774111280650125415,2436426361809935145,11,16.376100182533264,16.376100182533264,0.0,7.778699904680252
52,*-15.0,m,desktop,3,2791240091255177221,2751931060191625218,2774111280650125415,2774111280650125415,2656821410308336155,5,19.027899980545044,19.027899980545044,0.0,9.038300037384033
53,*-15.0,m,desktop,2,2791240091255177221,2751931060191625218,2774111280650125415,2774111280650125415,2656821410308336155,1,3.6989998817443848,3.6989998817443848,0.0,1.7569999694824219
54,*-15.0,m,desktop,4,2791240091255177221,2751931060191625218,2774111280650125415,2774111280650125415,2656821410308336155,1,4.063700199127197,4.063700199127197,0.0,1.930299997329712
55,*-15.0,m,desktop,1,2762330228299792395,2751931060191625218,2774111280650125415,2774111280650125415,86,7,23.099499940872192,23.099499940872192,0.0,10.972100019454956
56,*-15.0,m,desktop,2,2818385508646584322,2751931060191625218,2774111280650125415,2774111280650125415,2659420780350453674,2,2.5287999510765076,2.5287999510765076,0.0,1.2011999785900116
57,*-15.0,m,desktop,4,2818385508646584322,2751931060191625218,2774111280650125415,2774111280650125415,2659420780350453674,2,3.4322999715805054,3.4322999715805054,0.0,1.630299985408783
58,*-15.0,m,desktop,1,2757790649730924615,2751931060191625218,2774111280650125415,2774111280650125415,2179318766088516042,3,10.522500038146973,10.522500038146973,0.0,4.998200058937073
59,*-15.0,m,desktop,3,2755197382844874814,2751931060191625218,2774111280650125415,2774111280650125415,2599907780761773689,2,2.4966999292373657,2.4966999292373657,0.0,1.1858999729156494
60,*-15.0,m,desktop,1,2814556811588599815,2751931060191625218,2774111280650125415,2774111280650125415,2358520418178734473,1,1.0907000303268433,1.0907000303268433,0.0,0.5181000232696533
61,*-15.0,m,desktop,4,2814556811588599815,2751931060191625218,2774111280650125415,2774111280650125415,2358520418178734473,1,1.336899995803833,1.336899995803833,0.0,0.6349999904632568
62,*-15.0,m,desktop,4,2804551294424317960,2751931060191625218,2774111280650125415,2774111280650125415,2523970027369285581,2,4.16730010509491,4.16730010509491,0.0,1.9795000553131104
63,*-15.0,m,desktop,1,2818385508646584322,2751931060191625218,2774111280650125415,2774111280650125415,2659420780350453674,1,1.75,1.75,0.0,0.8313000202178955
64,*-15.0,m,desktop,3,2818385508646584322,2751931060191625218,2774111280650125415,2774111280650125415,2659420780350453674,1,2.226599931716919,2.226599931716919,0.0,1.0576000213623047
65,*-15.0,m,desktop,2,2816888837091229702,2751931060191625218,2774111280650125415,2774111280650125415,2443482344537199973,1,4.526000022888184,4.526000022888184,0.0,2.149899959564209
66,*-15.0,m,desktop,3,2816888837091229702,2751931060191625218,2774111280650125415,2774111280650125415,2443482344537199973,1,3.9367001056671143,3.9367001056671143,0.0,1.8698999881744385
67,*-15.0,m,desktop,1,2758530088484143297,2751931060191625218,2774111280650125415,2774111280650125415,2716783560396900027,1,0.7021999955177307,0.7021999955177307,0.0,0.3334999978542328
68,*-15.0,m,desktop,3,2758530088484143297,2751931060191625218,2774111280650125415,2774111280650125415,2716783560396900027,1,1.3207000494003296,1.3207000494003296,0.0,0.6273000240325928
69,*-15.0,m,desktop,1,2763336298624122978,2751931060191625218,2774111280650125415,2774111280650125415,102590,2,2.753200054168701,2.753200054168701,0.0,1.3077999949455261
70,*-15.0,m,desktop,1,2519174606188994594,2751931060191625218,2774111280650125415,2774111280650125415,2325853515400671314,1,4.199999809265137,4.199999809265137,0.0,1.9950000047683716
71,*-15.0,m,desktop,1,2662430328374822119,2751931060191625218,2774111280650125415,2774111280650125415,2578585819347742041,1,1.3341000080108643,1.3341000080108643,0.0,0.6337000131607056
72,*-15.0,m,desktop,4,2672055839714510523,2751931060191625218,2774111280650125415,2774111280650125415,2059382573146842003,1,3.621299982070923,3.621299982070923,0.0,1.7201000452041626
73,*-15.0,m,desktop,1,2757790649730924615,2751931060191625218,2774111280650125415,2774111280650125415,2179318766088516042,1,6.0,6.0,0.0,2.8499999046325684
74,*-15.0,m,desktop,1,2757790649730924615,2751931060191625218,2774111280650125415,2774111280650125415,2179318766088516042,1,1.7841999530792236,1.7841999530792236,0.0,0.8475000262260437
75,*-15.0,m,desktop,1,2757790649730924615,2751931060191625218,2774111280650125415,2774111280650125415,2179318766088516042,1,6.0,6.0,0.0,2.8499999046325684
76,*-15.0,m,desktop,1,2814556811588599815,2751931060191625218,2774111280650125415,2774111280650125415,2358520418178734473,1,0.9825000166893005,0.9825000166893005,0.0,0.4666999876499176
77,*-15.0,m,desktop,4,2796331719163510788,2751931060191625218,2774111280650125415,2774111280650125415,2694701772023591526,1,4.434299945831299,4.434299945831299,0.0,2.106300115585327
78,*-15.0,m,desktop,4,2796331719163510788,2751931060191625218,2774111280650125415,2774111280650125415,2694701772023591526,1,3.78629994392395,3.78629994392395,0.0,1.7984999418258667
79,*-15.0,m,desktop,4,2796331719163510788,2751931060191625218,2774111280650125415,2774111280650125415,2694701772023591526,1,4.963399887084961,4.963399887084961,0.0,2.357599973678589
80,*-15.0,m,desktop,1,2818385508646584322,2751931060191625218,2774111280650125415,2774111280650125415,2659420780350453674,1,2.25,2.25,0.0,1.0687999725341797
81,*-15.0,m,desktop,1,2585611389411531087,2751931060191625218,2774111280650125415,2774111280650125415,2045379072644613984,1,2.5000998973846436,2.5000998973846436,0.0,1.1875
82,*-15.0,m,desktop,4,2809025542238306308,2751931060191625218,2774111280650125415,2774111280650125415,2462041963375109455,1,2.973299980163574,2.973299980163574,0.0,1.4122999906539917
83,*-15.0,m,desktop,1,2637342363526391932,2751931060191625218,2774111280650125415,2774111280650125415,2549580522218376888,1,1.4049999713897705,1.4049999713897705,0.0,0.6674000024795532
84,*-15.0,m,desktop,1,2637342363526391932,2751931060191625218,2774111280650125415,2774111280650125415,2549580522218376888,1,0.9700000286102295,0.9700000286102295,0.0,0.4607999920845032
85,*-15.0,m,desktop,1,2637342363526391932,2751931060191625218,2774111280650125415,2774111280650125415,2549580522218376888,1,1.2561999559402466,1.2561999559402466,0.0,0.5967000126838684
86,*-15.0,m,desktop,2,2661692916834185006,2751931060191625218,2774111280650125415,2774111280650125415,2282136993209805591,1,1.4337999820709229,1.4337999820709229,0.0,0.6811000108718872
87,*-15.0,m,desktop,2,2591613984164833404,2751931060191625218,2774111280650125415,2774111280650125415,2563762508524736932,1,5.347400188446045,5.347400188446045,0.0,2.5399999618530273
88,*-15.0,m,desktop,3,2789494784058851356,2751931060191625218,2774111280650125415,2774111280650125415,2443482344537199973,1,3.3675999641418457,3.3675999641418457,0.0,1.5995999574661255
89,*-15.0,m,desktop,3,2672055839714510523,2751931060191625218,2774111280650125415,2774111280650125415,2059382573146842003,1,4.872000217437744,4.872000217437744,0.0,2.314199924468994
90,*-15.0,m,desktop,2,2791605790542528565,2751931060191625218,2774111280650125415,2774111280650125415,2791520355034103636,1,2.7688000202178955,2.7688000202178955,0.0,1.3151999711990356
91,*-15.0,m,desktop,1,2763336298624122978,2751931060191625218,2774111280650125415,2774111280650125415,102590,1,1.8558000326156616,1.8558000326156616,0.0,0.8815000057220459
92,*-15.0,m,desktop,2,2801970010494533659,2751931060191625218,2774111280650125415,2774111280650125415,2694701772023591526,1,1.343400001525879,1.343400001525879,0.0,0.6381000280380249
93,*-15.0,m,desktop,1,2801634500530995272,2798659651537076225,2796452570954399761,2796452570954399761,2563762508524736932,478,1241.0397998094559,1241.0397998094559,0.0,589.4938995242119
94,*-15.0,m,desktop,2,2799708435321716740,2798659651537076225,2796452570954399761,2796452570954399761,2110974231407496567,13,9.581900000572205,9.581900000572205,0.0,4.551300004124641
95,*-15.0,m,desktop,4,2799708435321716740,2798659651537076225,2796452570954399761,2796452570954399761,2110974231407496567,10,8.725099921226501,8.725099921226501,0.0,4.144499987363815
96,*-15.0,m,desktop,3,2799708435321716740,2798659651537076225,2796452570954399761,2796452570954399761,2110974231407496567,6,4.8490999937057495,4.8490999937057495,0.0,2.303299993276596
97,*-15.0,m,desktop,1,2799708435321716740,2798659651537076225,2796452570954399761,2796452570954399761,2110974231407496567,3,2.265500009059906,2.265500009059906,0.0,1.0761000216007233
98,*-15.0,m,desktop,1,2798927434183475202,2798659651537076225,2796452570954399761,2796452570954399761,2716783560396900027,15,21.87839984893799,21.87839984893799,0.0,10.3921999335289
99,*-15.0,m,desktop,2,2798927434183475202,2798659651537076225,2796452570954399761,2796452570954399761,2716783560396900027,3,7.887399911880493,7.887399911880493,0.0,3.746500015258789
100,*-15.0,m,desktop,4,2798927434183475202,2798659651537076225,2796452570954399761,2796452570954399761,2716783560396900027,1,2.39490008354187,2.39490008354187,0.0,1.1375999450683594
101,*-15.0,m,desktop,2,2806487246632321032,2798659651537076225,2796452570954399761,2796452570954399761,2560365356897302962,10,102.18569946289062,102.18569946289062,0.0,48.538299560546875
102,*-15.0,m,desktop,1,2806487246632321032,2798659651537076225,2796452570954399761,2796452570954399761,2560365356897302962,1,15.656900405883789,15.656900405883789,0.0,7.436999797821045
103,*-15.0,m,desktop,2,2796362346575822850,2798659651537076225,2796452570954399761,2796452570954399761,2179318766088516042,2,12.478399753570557,12.478399753570557,0.0,5.927299976348877
104,*-15.0,m,desktop,4,2796362346575822850,2798659651537076225,2796452570954399761,2796452570954399761,2179318766088516042,2,13.416900157928467,13.416900157928467,0.0,6.3730998039245605
105,*-15.0,m,desktop,3,2796362346575822850,2798659651537076225,2796452570954399761,2796452570954399761,2179318766088516042,1,4.634699821472168,4.634699821472168,0.0,2.2014999389648438
106,*-15.0,m,desktop,3,2799712081749016582,2798659651537076225,2796452570954399761,2796452570954399761,2511415730588881859,1,3.821199893951416,3.821199893951416,0.0,1.8150999546051025
107,*-15.0,m,desktop,4,2799712081749016582,2798659651537076225,2796452570954399761,2796452570954399761,2511415730588881859,1,3.9718000888824463,3.9718000888824463,0.0,1.8866000175476074
108,*-15.0,m,desktop,4,2799708435321716740,2798659651537076225,2796452570954399761,2796452570954399761,2110974231407496567,1,0.891700029373169,0.891700029373169,0.0,0.4235999882221222
109,*-15.0,m,desktop,2,2796748403991183366,2798659651537076225,2796452570954399761,2796452570954399761,2672141648847451674,1,1.895300030708313,1.895300030708313,0.0,0.9002000093460083
110,*-15.0,m,desktop,1,2655758088074891370,2750453750355591170,2655773837719966501,2655773837719966501,102511,166,477.71300023794174,477.71300023794174,0.0,226.91369959712029
111,*-15.0,m,desktop,1,2789014314653450258,2750453750355591170,2655773837719966501,2655773837719966501,2716783560396900027,38,98.15310049057007,98.15310049057007,0.0,46.622499883174896
112,*-15.0,m,desktop,2,2789014314653450258,2750453750355591170,2655773837719966501,2655773837719966501,2716783560396900027,2,7.936000108718872,7.936000108718872,0.0,3.769600033760071
113,*-15.0,m,desktop,1,2801521194997514242,2750453750355591170,2655773837719966501,2655773837719966501,2560365356897302962,34,216.77400183677673,216.77400183677673,0.0,102.96789991855621
114,*-15.0,m,desktop,2,2801521194997514242,2750453750355591170,2655773837719966501,2655773837719966501,2560365356897302962,2,13.670400142669678,13.670400142669678,0.0,6.4934000968933105
115,*-15.0,m,desktop,2,2768205052076752971,2750453750355591170,2655773837719966501,2655773837719966501,2179318766088516042,18,120.57140159606934,120.57140159606934,0.0,57.27129948139191
116,*-15.0,m,desktop,1,2768205052076752971,2750453750355591170,2655773837719966501,2655773837719966501,2179318766088516042,17,72.29089975357056,72.29089975357056,0.0,34.33840012550354
117,*-15.0,m,desktop,2,2768205052076752971,2750453750355591170,2655773837719966501,2655773837719966501,2179318766088516042,14,75.1641993522644,75.1641993522644,0.0,35.70290017127991
118,*-15.0,m,desktop,1,2768205052076752971,2750453750355591170,2655773837719966501,2655773837719966501,2179318766088516042,5,17.79479956626892,17.79479956626892,0.0,8.452499985694885
119,*-15.0,m,desktop,1,2798648854012690467,2750453750355591170,2655773837719966501,2655773837719966501,2445796502981107361,14,53.875099420547485,53.875099420547485,0.0,25.59060001373291
120,*-15.0,m,desktop,2,2650581767719952652,2750453750355591170,2655773837719966501,2655773837719966501,2325853515400671314,13,46.34890031814575,46.34890031814575,0.0,22.015600085258484
121,*-15.0,m,desktop,1,2789014314653450258,2750453750355591170,2655773837719966501,2655773837719966501,2716783560396900027,8,16.616599798202515,16.616599798202515,0.0,7.892899990081787
122,*-15.0,m,desktop,2,2789014314653450258,2750453750355591170,2655773837719966501,2655773837719966501,2716783560396900027,3,16.40489959716797,16.40489959716797,0.0,7.792400121688843
123,*-15.0,m,desktop,1,2655758088074891370,2750453750355591170,2655773837719966501,2655773837719966501,102511,7,22.232300281524658,22.232300281524658,0.0,10.560399949550629
124,*-15.0,m,desktop,2,2655758088074891370,2750453750355591170,2655773837719966501,2655773837719966501,102511,3,12.564600229263306,12.564600229263306,0.0,5.96809995174408
125,*-15.0,m,desktop,1,2801521194997514242,2750453750355591170,2655773837719966501,2655773837719966501,2560365356897302962,6,42.64560031890869,42.64560031890869,0.0,20.256700038909912
126,*-15.0,m,desktop,2,2742626507493081174,2750453750355591170,2655773837719966501,2655773837719966501,2741551717669989103,5,37.8568000793457,37.8568000793457,0.0,17.98200011253357
127,*-15.0,m,desktop,2,2768205052076752971,2750453750355591170,2655773837719966501,2655773837719966501,2179318766088516042,3,23.319899559020996,23.319899559020996,0.0,11.076900005340576
128,*-15.0,m,desktop,1,2768205052076752971,2750453750355591170,2655773837719966501,2655773837719966501,2179318766088516042,1,4.4899001121521,4.4899001121521,0.0,2.132699966430664
129,*-15.0,m,desktop,2,2734466164115570737,2750453750355591170,2655773837719966501,2655773837719966501,2656821410308336155,4,18.697100162506104,18.697100162506104,0.0,8.881100058555603
130,*-15.0,m,desktop,2,2650581767719952652,2750453750355591170,2655773837719966501,2655773837719966501,2325853515400671314,3,10.59749984741211,10.59749984741211,0.0,5.033800005912781
131,*-15.0,m,desktop,2,2768205052076752971,2750453750355591170,2655773837719966501,2655773837719966501,2179318766088516042,3,17.99779987335205,17.99779987335205,0.0,8.54889988899231
132,*-15.0,m,desktop,1,2609393555337386521,2750453750355591170,2655773837719966501,2655773837719966501,2554472322464757582,2,14.81220006942749,14.81220006942749,0.0,7.035799980163574
133,*-15.0,m,desktop,1,2768205052076752971,2750453750355591170,2655773837719966501,2655773837719966501,2179318766088516042,2,8.249799728393555,8.249799728393555,0.0,3.918600082397461
134,*-15.0,m,desktop,1,2804550401071120386,2750453750355591170,2655773837719966501,2655773837719966501,2523970027369285581,1,4.14169979095459,4.14169979095459,0.0,1.9673000574111938
135,*-15.0,m,desktop,2,2804550401071120386,2750453750355591170,2655773837719966501,2655773837719966501,2523970027369285581,1,7.124000072479248,7.124000072479248,0.0,3.3838999271392822
136,*-15.0,m,desktop,1,2789014314653450258,2750453750355591170,2655773837719966501,2655773837719966501,2716783560396900027,1,2.4261999130249023,2.4261999130249023,0.0,1.152400016784668
137,*-15.0,m,desktop,2,2789014314653450258,2750453750355591170,2655773837719966501,2655773837719966501,2716783560396900027,1,4.064700126647949,4.064700126647949,0.0,1.930799961090088
138,*-15.0,m,desktop,2,2811659443818790914,2750453750355591170,2655773837719966501,2655773837719966501,2422009853109339975,2,9.367499828338623,9.367499828338623,0.0,4.44950008392334
139,*-15.0,m,desktop,1,2619734621110338553,2750453750355591170,2655773837719966501,2655773837719966501,2110974231407496567,1,1.0573999881744385,1.0573999881744385,0.0,0.5023000240325928
140,*-15.0,m,desktop,2,2768205052076752971,2750453750355591170,2655773837719966501,2655773837719966501,2179318766088516042,1,5.7932000160217285,5.7932000160217285,0.0,2.751800060272217
141,*-15.0,m,desktop,1,2778919814356598786,2750453750355591170,2655773837719966501,2655773837719966501,2511415730588881859,1,2.950000047683716,2.950000047683716,0.0,1.4012999534606934
142,*-15.0,m,desktop,1,2799356587318968380,2750453750355591170,2655773837719966501,2655773837719966501,86,1,3.402400016784668,3.402400016784668,0.0,1.6160999536514282
143,*-15.0,m,desktop,2,2765312778153033787,2750453750355591170,2655773837719966501,2655773837719966501,2358520418178734473,1,3.2404000759124756,3.2404000759124756,0.0,1.539199948310852
144,*-15.0,m,desktop,1,2812454579710197763,2750453750355591170,2655773837719966501,2655773837719966501,2045379072644613984,1,2.75,2.75,0.0,1.3063000440597534
145,*-15.0,m,desktop,1,2789014314653450258,2750453750355591170,2655773837719966501,2655773837719966501,2716783560396900027,1,3.312299966812134,3.312299966812134,0.0,1.5733000040054321
146,*-15.0,m,desktop,1,2591613984164833404,2751824433333534722,2815027119085715467,2815027119085715467,2563762508524736932,223,819.0958006381989,819.0958006381989,0.0,389.0694987177849
147,*-15.0,m,desktop,2,2591613984164833404,2751824433333534722,2815027119085715467,2815027119085715467,2563762508524736932,3,14.4035005569458,14.4035005569458,0.0,6.841700196266174
148,*-15.0,m,desktop,1,2768181210712834066,2751824433333534722,2815027119085715467,2815027119085715467,2443482344537199973,17,73.0512011051178,73.0512011051178,0.0,34.69919979572296
149,*-15.0,m,desktop,2,2768181210712834066,2751824433333534722,2815027119085715467,2815027119085715467,2443482344537199973,12,90.13420009613037,90.13420009613037,0.0,42.813700675964355
150,*-15.0,m,desktop,3,2768181210712834066,2751824433333534722,2815027119085715467,2815027119085715467,2443482344537199973,1,7.83519983291626,7.83519983291626,0.0,3.7216999530792236
151,*-15.0,m,desktop,1,2758528877303365751,2751824433333534722,2815027119085715467,2815027119085715467,2716783560396900027,16,72.87220025062561,72.87220025062561,0.0,34.6144003868103
152,*-15.0,m,desktop,3,2758528877303365751,2751824433333534722,2815027119085715467,2815027119085715467,2716783560396900027,1,3.692500114440918,3.692500114440918,0.0,1.7539000511169434
153,*-15.0,m,desktop,1,2672055839714510523,2751824433333534722,2815027119085715467,2815027119085715467,2059382573146842003,6,21.924000024795532,21.924000024795532,0.0,10.41380000114441
154,*-15.0,m,desktop,2,2672055839714510523,2751824433333534722,2815027119085715467,2815027119085715467,2059382573146842003,1,3.4440999031066895,3.4440999031066895,0.0,1.6360000371932983
155,*-15.0,m,desktop,3,2672055839714510523,2751824433333534722,2815027119085715467,2815027119085715467,2059382573146842003,1,4.71589994430542,4.71589994430542,0.0,2.240000009536743
